RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y);Trace 2  (X);Trace 2  (Y);Trace 3  (X);Trace 3  (Y);Trace 4  (X);Trace 4  (Y);Trace 5  (X);Trace 5  (Y);Trace 6  (X);Trace 6  (Y);Trace 7 Už asi 7. (X);Trace 7 Už asi 7. (Y);Trace 8 Už asi 7. (X);Trace 8 Už asi 7. (Y);Trace 9 Už asi 7. (X);Trace 9 Už asi 7. (Y);Trace 10 Už asi 7. (X);Trace 10 Už asi 7. (Y);Trace 11 Už asi 11. (X);Trace 11 Už asi 11. (Y)
55435493,9227;34,0000;55435493,9227;24,0000;55435493,9227;44,0000;32720000,0000;14,1467;32720000,0000;13,1522;32720000,0000;14,5290;32720000,0000;14,6592;32720000,0000;13,5122;32720000,0000;13,1522;32720000,0000;13,7664;32720000,0000;13,3902;32720000,0000;12,6763;32720000,0000;14,0206;32720000,0000;13,8925
55938329,1428;34,0000;55938329,1428;24,0000;55938329,1428;44,0000;32760000,0000;13,8973;32760000,0000;14,1515;32760000,0000;13,6451;32760000,0000;13,1570;32760000,0000;13,1570;32760000,0000;13,2750;32760000,0000;13,7712;32760000,0000;13,5170;32760000,0000;13,2750;32760000,0000;14,1515;32760000,0000;13,6451
56445725,3985;34,0000;56445725,3985;24,0000;56445725,3985;44,0000;32800000,0000;14,0302;32800000,0000;14,2824;32800000,0000;13,7760;32800000,0000;13,2798;32800000,0000;13,5218;32800000,0000;12,6859;32800000,0000;13,2798;32800000,0000;13,5218;32800000,0000;12,9239;32800000,0000;13,3997;32800000,0000;13,7760
56957724,0612;34,0000;56957724,0612;24,0000;56957724,0612;44,0000;32840000,0000;13,5266;32840000,0000;13,2846;32840000,0000;12,9286;32840000,0000;13,4046;32840000,0000;13,1666;32840000,0000;14,4153;32840000,0000;13,0466;32840000,0000;13,4046;32840000,0000;13,1666;32840000,0000;14,1611;32840000,0000;13,7808
57474366,8778;34,0000;57474366,8778;24,0000;57474366,8778;44,0000;32880000,0000;13,2894;32880000,0000;13,0514;32880000,0000;12,6955;32880000,0000;13,9117;32880000,0000;13,5314;32880000,0000;13,4094;32880000,0000;14,1659;32880000,0000;13,2894;32880000,0000;14,4201;32880000,0000;13,1714;32880000,0000;14,2920
57995695,9736;34,0000;57995695,9736;24,0000;57995695,9736;44,0000;32920000,0000;14,4249;32920000,0000;13,4142;32920000,0000;13,9165;32920000,0000;14,8134;32920000,0000;12,4624;32920000,0000;13,4142;32920000,0000;13,0562;32920000,0000;13,1762;32920000,0000;13,2942;32920000,0000;13,0562;32920000,0000;14,0446
58521753,8561;34,0000;58521753,8561;24,0000;58521753,8561;44,0000;32960000,0000;13,0610;32960000,0000;14,4297;32960000,0000;13,7952;32960000,0000;12,8231;32960000,0000;13,7952;32960000,0000;12,7051;32960000,0000;12,8231;32960000,0000;13,5410;32960000,0000;12,9431;32960000,0000;12,4672;32960000,0000;13,1810
59052583,4186;34,0000;59052583,4186;24,0000;59052583,4186;44,0000;33000000,0000;13,9261;33000000,0000;14,6928;33000000,0000;13,5458;33000000,0000;12,9479;33000000,0000;14,1803;33000000,0000;13,5458;33000000,0000;12,7099;33000000,0000;13,1858;33000000,0000;12,9479;33000000,0000;13,0658;33000000,0000;13,5458
59588227,9431;34,0000;59588227,9431;24,0000;59588227,9431;44,0000;33040000,0000;13,9309;33040000,0000;13,1906;33040000,0000;13,9309;33040000,0000;13,5506;33040000,0000;13,3086;33040000,0000;14,6976;33040000,0000;14,1851;33040000,0000;12,7147;33040000,0000;13,8048;33040000,0000;13,5506;33040000,0000;13,5506
60128731,1044;34,0000;60128731,1044;24,0000;60128731,1044;44,0000;33080000,0000;13,6835;33080000,0000;13,4333;33080000,0000;13,6835;33080000,0000;13,4333;33080000,0000;13,9357;33080000,0000;12,7195;33080000,0000;13,8096;33080000,0000;14,9627;33080000,0000;13,6835;33080000,0000;13,0754;33080000,0000;13,6835
60674136,9735;34,0000;60674136,9735;24,0000;60674136,9735;44,0000;33120000,0000;13,5602;33120000,0000;13,8144;33120000,0000;13,8144;33120000,0000;13,4382;33120000,0000;14,7072;33120000,0000;13,4382;33120000,0000;13,8144;33120000,0000;12,7243;33120000,0000;13,6883;33120000,0000;13,9405;33120000,0000;13,2002
61224490,0211;34,0000;61224490,0211;24,0000;61224490,0211;44,0000;33160000,0000;13,9453;33160000,0000;14,1995;33160000,0000;14,5818;33160000,0000;13,6931;33160000,0000;14,3256;33160000,0000;12,8471;33160000,0000;13,0850;33160000,0000;12,6091;33160000,0000;13,8192;33160000,0000;14,4537;33160000,0000;13,9453
61779835,1211;34,0000;61779835,1211;24,0000;61779835,1211;44,0000;33200000,0000;14,2043;33200000,0000;13,2098;33200000,0000;13,4478;33200000,0000;14,2043;33200000,0000;12,9719;33200000,0000;13,4478;33200000,0000;14,9771;33200000,0000;13,0898;33200000,0000;13,6979;33200000,0000;13,5698;33200000,0000;13,5698
62340217,5547;34,0000;62340217,5547;24,0000;62340217,5547;44,0000;33240000,0000;13,4526;33240000,0000;15,5005;33240000,0000;12,8567;33240000,0000;14,3352;33240000,0000;13,9549;33240000,0000;13,4526;33240000,0000;13,9549;33240000,0000;13,4526;33240000,0000;14,0830;33240000,0000;12,8567;33240000,0000;14,8518
62905683,0138;34,0000;62905683,0138;24,0000;62905683,0138;44,0000;33280000,0000;12,7435;33280000,0000;13,4574;33280000,0000;14,0878;33280000,0000;13,0994;33280000,0000;13,8336;33280000,0000;15,2470;33280000,0000;14,3400;33280000,0000;13,7075;33280000,0000;14,3400;33280000,0000;13,0994;33280000,0000;13,2194
63476277,6045;34,0000;63476277,6045;24,0000;63476277,6045;44,0000;33320000,0000;13,9645;33320000,0000;14,6010;33320000,0000;13,5842;33320000,0000;14,0926;33320000,0000;14,8614;33320000,0000;13,9645;33320000,0000;13,4622;33320000,0000;13,1042;33320000,0000;13,1042;33320000,0000;13,8384;33320000,0000;13,7123
64052047,8514;34,0000;64052047,8514;24,0000;64052047,8514;44,0000;33360000,0000;13,2290;33360000,0000;15,2566;33360000,0000;12,9911;33360000,0000;13,8432;33360000,0000;13,2290;33360000,0000;14,7360;33360000,0000;13,8432;33360000,0000;14,4777;33360000,0000;13,5890;33360000,0000;13,8432;33360000,0000;14,0974
64633040,7010;34,0000;64633040,7010;24,0000;64633040,7010;44,0000;33400000,0000;13,8480;33400000,0000;14,1022;33400000,0000;13,7219;33400000,0000;13,2338;33400000,0000;13,2338;33400000,0000;13,3518;33400000,0000;13,9741;33400000,0000;13,4718;33400000,0000;13,3518;33400000,0000;13,3518;33400000,0000;13,5938
65219303,5255;34,0000;65219303,5255;24,0000;65219303,5255;44,0000;33440000,0000;13,5986;33440000,0000;12,6427;33440000,0000;13,8528;33440000,0000;15,0059;33440000,0000;15,6547;33440000,0000;13,7267;33440000,0000;13,1186;33440000,0000;13,5986;33440000,0000;13,2386;33440000,0000;13,2386;33440000,0000;14,7456
65810884,1272;34,0000;65810884,1272;24,0000;65810884,1272;44,0000;33480000,0000;13,7315;33480000,0000;13,6034;33480000,0000;13,7315;33480000,0000;13,8576;33480000,0000;13,1234;33480000,0000;12,8855;33480000,0000;14,1118;33480000,0000;14,3640;33480000,0000;13,9837;33480000,0000;13,8576;33480000,0000;14,6202
66407830,7414;34,0000;66407830,7414;24,0000;66407830,7414;44,0000;33520000,0000;13,8624;33520000,0000;14,2427;33520000,0000;14,2427;33520000,0000;15,5341;33520000,0000;14,6250;33520000,0000;14,3688;33520000,0000;14,7552;33520000,0000;13,3662;33520000,0000;13,3662;33520000,0000;13,7363;33520000,0000;13,2482
67010192,0415;34,0000;67010192,0415;24,0000;67010192,0415;44,0000;33560000,0000;15,5389;33560000,0000;14,1214;33560000,0000;15,1505;33560000,0000;15,5389;33560000,0000;13,7411;33560000,0000;15,0203;33560000,0000;13,6130;33560000,0000;13,7411;33560000,0000;13,1330;33560000,0000;15,0203;33560000,0000;13,0151
67618017,1420;34,0000;67618017,1420;24,0000;67618017,1420;44,0000;33600000,0000;14,5065;33600000,0000;13,4958;33600000,0000;15,0251;33600000,0000;15,2854;33600000,0000;16,5728;33600000,0000;13,6178;33600000,0000;13,6178;33600000,0000;13,7459;33600000,0000;12,8999;33600000,0000;14,8950;33600000,0000;13,6178
68231355,6032;34,0000;68231355,6032;24,0000;68231355,6032;44,0000;33640000,0000;14,1310;33640000,0000;14,3832;33640000,0000;13,5005;33640000,0000;15,8068;33640000,0000;13,3806;33640000,0000;13,2626;33640000,0000;14,6395;33640000,0000;13,0247;33640000,0000;13,6226;33640000,0000;14,3832;33640000,0000;14,8998
68850257,4346;34,0000;68850257,4346;24,0000;68850257,4346;44,0000;33680000,0000;14,0077;33680000,0000;13,3854;33680000,0000;13,7555;33680000,0000;14,7744;33680000,0000;14,7744;33680000,0000;14,9046;33680000,0000;14,1358;33680000,0000;13,2674;33680000,0000;13,2674;33680000,0000;12,9095;33680000,0000;13,0295
69474773,0997;34,0000;69474773,0997;24,0000;69474773,0997;44,0000;33720000,0000;15,0395;33720000,0000;12,9143;33720000,0000;13,3902;33720000,0000;13,7603;33720000,0000;14,5209;33720000,0000;13,8864;33720000,0000;15,4280;33720000,0000;13,5102;33720000,0000;14,3928;33720000,0000;13,5102;33720000,0000;15,2999
70104953,5193;34,0000;70104953,5193;24,0000;70104953,5193;44,0000;33760000,0000;13,7651;33760000,0000;14,1454;33760000,0000;14,1454;33760000,0000;14,0173;33760000,0000;13,8912;33760000,0000;13,8912;33760000,0000;13,6370;33760000,0000;13,5150;33760000,0000;13,6370;33760000,0000;13,5150;33760000,0000;14,2715
70740850,0766;34,0000;70740850,0766;24,0000;70740850,0766;44,0000;33800000,0000;13,3998;33800000,0000;13,5198;33800000,0000;14,0221;33800000,0000;14,2763;33800000,0000;12,9239;33800000,0000;13,8960;33800000,0000;15,1793;33800000,0000;15,8260;33800000,0000;13,5198;33800000,0000;13,2818;33800000,0000;14,2763
71382514,6205;34,0000;71382514,6205;24,0000;71382514,6205;44,0000;33840000,0000;13,6466;33840000,0000;14,4072;33840000,0000;14,7936;33840000,0000;13,7747;33840000,0000;13,0487;33840000,0000;12,8107;33840000,0000;13,9008;33840000,0000;14,7936;33840000,0000;12,9287;33840000,0000;13,4046;33840000,0000;12,9287
72029999,4702;34,0000;72029999,4702;24,0000;72029999,4702;44,0000;33880000,0000;14,7984;33880000,0000;14,1598;33880000,0000;14,2859;33880000,0000;13,5294;33880000,0000;14,0317;33880000,0000;14,2859;33880000,0000;13,5294;33880000,0000;12,9335;33880000,0000;14,2859;33880000,0000;13,0535;33880000,0000;14,2859
72683357,4197;34,0000;72683357,4197;24,0000;72683357,4197;44,0000;33920000,0000;14,1646;33920000,0000;13,9104;33920000,0000;13,5341;33920000,0000;14,2907;33920000,0000;12,9383;33920000,0000;14,0365;33920000,0000;13,4142;33920000,0000;13,7843;33920000,0000;13,1762;33920000,0000;12,7003;33920000,0000;14,2907
73342641,7418;34,0000;73342641,7418;24,0000;73342641,7418;44,0000;33960000,0000;15,0683;33960000,0000;14,0413;33960000,0000;13,5390;33960000,0000;13,3010;33960000,0000;13,7891;33960000,0000;13,5390;33960000,0000;13,6610;33960000,0000;13,5390;33960000,0000;13,7891;33960000,0000;13,6610;33960000,0000;12,4590
74007906,1924;34,0000;74007906,1924;24,0000;74007906,1924;44,0000;34000000,0000;14,6826;34000000,0000;14,5545;34000000,0000;13,7939;34000000,0000;14,4264;34000000,0000;13,7939;34000000,0000;13,1858;34000000,0000;14,5545;34000000,0000;12,3357;34000000,0000;12,8299;34000000,0000;13,4238;34000000,0000;16,1063
74679205,0150;34,0000;74679205,0150;24,0000;74679205,0150;44,0000;34040000,0000;14,0509;34040000,0000;13,9248;34040000,0000;13,7987;34040000,0000;13,7987;34040000,0000;14,5593;34040000,0000;14,1790;34040000,0000;14,1790;34040000,0000;13,1906;34040000,0000;13,6706;34040000,0000;13,1906;34040000,0000;14,3051
75356592,9453;34,0000;75356592,9453;24,0000;75356592,9453;44,0000;34080000,0000;14,8224;34080000,0000;14,6922;34080000,0000;12,9575;34080000,0000;14,0557;34080000,0000;14,5641;34080000,0000;13,6754;34080000,0000;14,6922;34080000,0000;14,0557;34080000,0000;13,6754;34080000,0000;13,5534;34080000,0000;13,0775
76040125,2153;34,0000;76040125,2153;24,0000;76040125,2153;44,0000;34120000,0000;12,7243;34120000,0000;14,0605;34120000,0000;13,8083;34120000,0000;13,5582;34120000,0000;14,0605;34120000,0000;13,3202;34120000,0000;14,4408;34120000,0000;13,6802;34120000,0000;13,6802;34120000,0000;14,6970;34120000,0000;14,3147
76729857,5582;34,0000;76729857,5582;24,0000;76729857,5582;44,0000;34160000,0000;13,8131;34160000,0000;14,5737;34160000,0000;14,0653;34160000,0000;14,1934;34160000,0000;16,3838;34160000,0000;13,4430;34160000,0000;14,3195;34160000,0000;14,4456;34160000,0000;13,4430;34160000,0000;14,9622;34160000,0000;14,3195
77425846,2125;34,0000;77425846,2125;24,0000;77425846,2125;44,0000;34200000,0000;13,9440;34200000,0000;14,5785;34200000,0000;14,0701;34200000,0000;13,9440;34200000,0000;13,6898;34200000,0000;13,3298;34200000,0000;14,4504;34200000,0000;13,8179;34200000,0000;14,3243;34200000,0000;13,6898;34200000,0000;13,5677
78128147,9270;34,0000;78128147,9270;24,0000;78128147,9270;44,0000;34240000,0000;14,7114;34240000,0000;15,3623;34240000,0000;13,9488;34240000,0000;13,8227;34240000,0000;14,3291;34240000,0000;14,4552;34240000,0000;13,8227;34240000,0000;14,5833;34240000,0000;14,5833;34240000,0000;13,9488;34240000,0000;13,2146
78836819,9651;34,0000;78836819,9651;24,0000;78836819,9651;44,0000;34280000,0000;13,5774;34280000,0000;15,1067;34280000,0000;14,2078;34280000,0000;13,8275;34280000,0000;15,8836;34280000,0000;14,0797;34280000,0000;14,2078;34280000,0000;13,9536;34280000,0000;13,5774;34280000,0000;13,4574;34280000,0000;14,5881
79551920,1098;34,0000;79551920,1098;24,0000;79551920,1098;44,0000;34320000,0000;13,3442;34320000,0000;12,8683;34320000,0000;13,1063;34320000,0000;14,5929;34320000,0000;13,4622;34320000,0000;13,9584;34320000,0000;13,4622;34320000,0000;13,5822;34320000,0000;13,7042;34320000,0000;13,4622;34320000,0000;14,3387
80273506,6680;34,0000;80273506,6680;24,0000;80273506,6680;44,0000;34360000,0000;13,8371;34360000,0000;14,3435;34360000,0000;14,8560;34360000,0000;13,8371;34360000,0000;12,7531;34360000,0000;15,1163;34360000,0000;14,9862;34360000,0000;14,0893;34360000,0000;14,0893;34360000,0000;13,8371;34360000,0000;13,4670
81001638,4756;34,0000;81001638,4756;24,0000;81001638,4756;44,0000;34400000,0000;14,0941;34400000,0000;13,8419;34400000,0000;14,3483;34400000,0000;13,1159;34400000,0000;13,2338;34400000,0000;14,3483;34400000,0000;14,2222;34400000,0000;13,9680;34400000,0000;13,4718;34400000,0000;13,1159;34400000,0000;13,8419
81736374,9022;34,0000;81736374,9022;24,0000;81736374,9022;44,0000;34440000,0000;13,9728;34440000,0000;15,1259;34440000,0000;13,7186;34440000,0000;13,4766;34440000,0000;14,0989;34440000,0000;13,5965;34440000,0000;14,3531;34440000,0000;12,8827;34440000,0000;14,2270;34440000,0000;13,3586;34440000,0000;13,7186
82477775,8560;34,0000;82477775,8560;24,0000;82477775,8560;44,0000;34480000,0000;13,6013;34480000,0000;13,3634;34480000,0000;14,1037;34480000,0000;13,7234;34480000,0000;15,5192;34480000,0000;14,3579;34480000,0000;14,7402;34480000,0000;13,9776;34480000,0000;13,6013;34480000,0000;14,1037;34480000,0000;15,0006
83225901,7884;34,0000;83225901,7884;24,0000;83225901,7884;44,0000;34520000,0000;15,0054;34520000,0000;14,4888;34520000,0000;14,4888;34520000,0000;14,2366;34520000,0000;13,7282;34520000,0000;13,4862;34520000,0000;13,8563;34520000,0000;13,3682;34520000,0000;13,7282;34520000,0000;13,1303;34520000,0000;13,6062
83980813,6993;34,0000;83980813,6993;24,0000;83980813,6993;44,0000;34560000,0000;14,8800;34560000,0000;14,3675;34560000,0000;12,6592;34560000,0000;13,7330;34560000,0000;15,0102;34560000,0000;13,4910;34560000,0000;13,9872;34560000,0000;13,6110;34560000,0000;14,6217;34560000,0000;14,7498;34560000,0000;13,7330
84742573,1418;34,0000;84742573,1418;24,0000;84742573,1418;44,0000;34600000,0000;13,6158;34600000,0000;14,2462;34600000,0000;13,3778;34600000,0000;13,4958;34600000,0000;13,4958;34600000,0000;14,7546;34600000,0000;14,1181;34600000,0000;13,6158;34600000,0000;13,0199;34600000,0000;13,9920;34600000,0000;13,3778
85511242,2273;34,0000;85511242,2273;24,0000;85511242,2273;44,0000;34640000,0000;14,3771;34640000,0000;14,6313;34640000,0000;14,7594;34640000,0000;14,2510;34640000,0000;13,7426;34640000,0000;12,9067;34640000,0000;13,5006;34640000,0000;15,1499;34640000,0000;13,7426;34640000,0000;14,5032;34640000,0000;14,2510
86286883,6308;34,0000;86286883,6308;24,0000;86286883,6308;44,0000;34680000,0000;14,8944;34680000,0000;14,1277;34680000,0000;14,3819;34680000,0000;14,0016;34680000,0000;13,6254;34680000,0000;13,5054;34680000,0000;13,6254;34680000,0000;14,0016;34680000,0000;14,3819;34680000,0000;13,5054;34680000,0000;13,1495
87069560,5956;34,0000;87069560,5956;24,0000;87069560,5956;44,0000;34720000,0000;13,3922;34720000,0000;14,1325;34720000,0000;14,5128;34720000,0000;14,3867;34720000,0000;13,2722;34720000,0000;14,3867;34720000,0000;14,7690;34720000,0000;14,7690;34720000,0000;14,1325;34720000,0000;14,2606;34720000,0000;13,7522
87859336,9388;34,0000;87859336,9388;24,0000;87859336,9388;44,0000;34760000,0000;13,8851;34760000,0000;13,8851;34760000,0000;14,2654;34760000,0000;15,9412;34760000,0000;14,0112;34760000,0000;13,6349;34760000,0000;15,1643;34760000,0000;13,8851;34760000,0000;14,5176;34760000,0000;14,1373;34760000,0000;16,4557
88656277,0561;34,0000;88656277,0561;24,0000;88656277,0561;44,0000;34800000,0000;13,4018;34800000,0000;13,6398;34800000,0000;15,0390;34800000,0000;14,1421;34800000,0000;13,2818;34800000,0000;14,3963;34800000,0000;14,6505;34800000,0000;14,6505;34800000,0000;13,7618;34800000,0000;13,7618;34800000,0000;14,3963
89460445,9276;34,0000;89460445,9276;24,0000;89460445,9276;44,0000;34840000,0000;14,0208;34840000,0000;13,1687;34840000,0000;14,5272;34840000,0000;13,7666;34840000,0000;12,9307;34840000,0000;13,0487;34840000,0000;13,4066;34840000,0000;14,1469;34840000,0000;13,6446;34840000,0000;14,2750;34840000,0000;14,0208
90271909,1227;34,0000;90271909,1227;24,0000;90271909,1227;44,0000;34880000,0000;13,0535;34880000,0000;14,1517;34880000,0000;14,0256;34880000,0000;14,7882;34880000,0000;14,4059;34880000,0000;13,7714;34880000,0000;14,6601;34880000,0000;14,7882;34880000,0000;13,5294;34880000,0000;14,1517;34880000,0000;13,4114
91090732,8056;34,0000;91090732,8056;24,0000;91090732,8056;44,0000;34920000,0000;13,1783;34920000,0000;14,9232;34920000,0000;14,0304;34920000,0000;14,5368;34920000,0000;14,1565;34920000,0000;14,1565;34920000,0000;13,2962;34920000,0000;13,4162;34920000,0000;13,4162;34920000,0000;12,9403;34920000,0000;13,5342
91916983,7406;34,0000;91916983,7406;24,0000;91916983,7406;44,0000;34960000,0000;13,9091;34960000,0000;13,3010;34960000,0000;15,3185;34960000,0000;14,0352;34960000,0000;16,8702;34960000,0000;14,4155;34960000,0000;15,0582;34960000,0000;13,9091;34960000,0000;13,9091;34960000,0000;13,7810;34960000,0000;14,1613
92750729,2975;34,0000;92750729,2975;24,0000;92750729,2975;44,0000;35000000,0000;13,9139;35000000,0000;13,4258;35000000,0000;13,5438;35000000,0000;14,6745;35000000,0000;13,6637;35000000,0000;13,4258;35000000,0000;14,0400;35000000,0000;13,6637;35000000,0000;14,4203;35000000,0000;14,1661;35000000,0000;13,4258
93592037,4574;34,0000;93592037,4574;24,0000;93592037,4574;44,0000;35040000,0000;13,7861;35040000,0000;14,8030;35040000,0000;15,0633;35040000,0000;16,4849;35040000,0000;14,2946;35040000,0000;14,1664;35040000,0000;14,2946;35040000,0000;14,8030;35040000,0000;14,1664;35040000,0000;14,1664;35040000,0000;13,7861
94440976,8179;34,0000;94440976,8179;24,0000;94440976,8179;44,0000;35080000,0000;13,9145;35080000,0000;13,1885;35080000,0000;14,5470;35080000,0000;13,7864;35080000,0000;14,2948;35080000,0000;13,4264;35080000,0000;15,0636;35080000,0000;13,3064;35080000,0000;13,7864;35080000,0000;14,8033;35080000,0000;12,9505
95297616,5988;34,0000;95297616,5988;24,0000;95297616,5988;44,0000;35120000,0000;14,1669;35120000,0000;14,2950;35120000,0000;14,6753;35120000,0000;14,5472;35120000,0000;13,7865;35120000,0000;14,1669;35120000,0000;14,1669;35120000,0000;14,2950;35120000,0000;14,9336;35120000,0000;13,4266;35120000,0000;13,7865
96162026,6478;34,0000;96162026,6478;24,0000;96162026,6478;44,0000;35160000,0000;13,3066;35160000,0000;13,7866;35160000,0000;14,0408;35160000,0000;14,9336;35160000,0000;14,2950;35160000,0000;13,7866;35160000,0000;13,6646;35160000,0000;13,9147;35160000,0000;15,1940;35160000,0000;14,1669;35160000,0000;13,4266
97034277,4463;34,0000;97034277,4463;24,0000;97034277,4463;44,0000;35200000,0000;14,5472;35200000,0000;14,9336;35200000,0000;16,7416;35200000,0000;16,8758;35200000,0000;14,0408;35200000,0000;14,1669;35200000,0000;14,5472;35200000,0000;13,5446;35200000,0000;13,7866;35200000,0000;13,7866;35200000,0000;13,7866
97914440,1148;34,0000;97914440,1148;24,0000;97914440,1148;44,0000;35240000,0000;14,8033;35240000,0000;14,1668;35240000,0000;18,8871;35240000,0000;16,8757;35240000,0000;13,9146;35240000,0000;15,5823;35240000,0000;13,7865;35240000,0000;15,0637;35240000,0000;14,0407;35240000,0000;13,7865;35240000,0000;13,9146
98802586,4190;34,0000;98802586,4190;24,0000;98802586,4190;44,0000;35280000,0000;14,4208;35280000,0000;15,3238;35280000,0000;20,5403;35280000,0000;18,3439;35280000,0000;15,7122;35280000,0000;16,7413;35280000,0000;13,0683;35280000,0000;15,4539;35280000,0000;15,7122;35280000,0000;14,4208;35280000,0000;13,7862
99698788,7756;34,0000;99698788,7756;24,0000;99698788,7756;44,0000;35320000,0000;13,4260;35320000,0000;13,6639;35320000,0000;22,0287;35320000,0000;21,6240;35320000,0000;16,2264;35320000,0000;18,2093;35320000,0000;15,3234;35320000,0000;15,0631;35320000,0000;13,6639;35320000,0000;16,2264;35320000,0000;14,5466
100603120,2581;34,0521;100603120,2581;24,0521;100603120,2581;44,0521;35360000,0000;15,4532;35360000,0000;14,6743;35360000,0000;21,0806;35360000,0000;22,7015;35360000,0000;17,8103;35360000,0000;19,9966;35360000,0000;17,4097;35360000,0000;14,9326;35360000,0000;15,0627;35360000,0000;16,7406;35360000,0000;15,9698
101515654,6028;34,1304;101515654,6028;24,1304;101515654,6028;44,1304;35400000,0000;15,7110;35400000,0000;14,6738;35400000,0000;22,2963;35400000,0000;22,7010;35400000,0000;16,2256;35400000,0000;18,7454;35400000,0000;19,3067;35400000,0000;15,0623;35400000,0000;16,6120;35400000,0000;16,2256;35400000,0000;14,8019
102436466,2150;34,2086;102436466,2150;24,2086;102436466,2150;44,2086;35440000,0000;17,1402;35440000,0000;15,7104;35440000,0000;17,6750;35440000,0000;22,5662;35440000,0000;16,2250;35440000,0000;19,8613;35440000,0000;19,1658;35440000,0000;14,8014;35440000,0000;14,9315;35440000,0000;14,8014;35440000,0000;14,5451
103365630,1747;34,2869;103365630,1747;24,2869;103365630,1747;44,2869;35480000,0000;17,2737;35480000,0000;16,4826;35480000,0000;16,6107;35480000,0000;18,3415;35480000,0000;13,6618;35480000,0000;14,6726;35480000,0000;19,7244;35480000,0000;15,4515;35480000,0000;15,9681;35480000,0000;14,1641;35480000,0000;13,6618
104303222,2430;34,3651;104303222,2430;24,3651;104303222,2430;44,3651;35520000,0000;17,0045;35520000,0000;16,4819;35520000,0000;15,8392;35520000,0000;15,8392;35520000,0000;14,5437;35520000,0000;14,2915;35520000,0000;18,8837;35520000,0000;13,6611;35520000,0000;14,9301;35520000,0000;14,5437;35520000,0000;14,2915
105249318,8682;34,4433;105249318,8682;24,4433;105249318,8682;44,4433;35560000,0000;14,5429;35560000,0000;14,2907;35560000,0000;15,8384;35560000,0000;15,8384;35560000,0000;14,1626;35560000,0000;13,7823;35560000,0000;19,5825;35560000,0000;14,4168;35560000,0000;14,9293;35560000,0000;13,4223;35560000,0000;14,0365
106203997,1921;34,5216;106203997,1921;24,5216;106203997,1921;44,5216;35600000,0000;13,4214;35600000,0000;13,5393;35600000,0000;14,5420;35600000,0000;15,0585;35600000,0000;13,6593;35600000,0000;13,6593;35600000,0000;14,0355;35600000,0000;13,9095;35600000,0000;13,9095;35600000,0000;14,2898;35600000,0000;14,5420
107167335,0561;34,5998;107167335,0561;24,5998;107167335,0561;44,5998;35640000,0000;13,6583;35640000,0000;13,5383;35640000,0000;14,0345;35640000,0000;14,4149;35640000,0000;13,3004;35640000,0000;13,4203;35640000,0000;14,0345;35640000,0000;15,8364;35640000,0000;13,7803;35640000,0000;13,3004;35640000,0000;13,7803
108139411,0079;34,6781;108139411,0079;24,6781;108139411,0079;44,6781;35680000,0000;13,7792;35680000,0000;14,6680;35680000,0000;14,6680;35680000,0000;13,7792;35680000,0000;14,9263;35680000,0000;14,7961;35680000,0000;14,1596;35680000,0000;13,2993;35680000,0000;15,4469;35680000,0000;13,6572;35680000,0000;14,2877
109120304,3073;34,7563;109120304,3073;24,7563;109120304,3073;44,7563;35720000,0000;13,9062;35720000,0000;14,1584;35720000,0000;14,6668;35720000,0000;14,5387;35720000,0000;13,1801;35720000,0000;15,0553;35720000,0000;13,5360;35720000,0000;13,4181;35720000,0000;14,7949;35720000,0000;13,5360;35720000,0000;14,2865
110110094,9334;34,8346;110110094,9334;24,8346;110110094,9334;44,8346;35760000,0000;13,7768;35760000,0000;13,9049;35760000,0000;14,7937;35760000,0000;13,5348;35760000,0000;13,2969;35760000,0000;14,4113;35760000,0000;13,2969;35760000,0000;13,0589;35760000,0000;14,1571;35760000,0000;14,9238;35760000,0000;13,4168
