RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y);Trace 2  (X);Trace 2  (Y)
226752783,6719;41,0944;226752783,6719;31,0944;226752783,6719;51,0944;38960000,0000;27,5737;38960000,0000;27,3093
228809575,7707;41,1727;228809575,7707;31,1727;228809575,7707;51,1727;39000000,0000;25,4708;39000000,0000;29,1457
230885024,2832;41,2509;230885024,2832;31,2509;230885024,2832;51,2509;39040000,0000;24,1630;39040000,0000;27,1627
232979298,4350;41,3292;232979298,4350;31,3292;232979298,4350;51,3292;39080000,0000;22,3568;39080000,0000;25,5885
235092568,9865;41,4074;235092568,9865;31,4074;235092568,9865;51,4074;39120000,0000;21,5432;39120000,0000;25,0636
237225008,2473;41,4857;237225008,2473;31,4857;237225008,2473;51,4857;39160000,0000;19,9119;39160000,0000;21,5368
239376790,0896;41,5639;239376790,0896;31,5639;239376790,0896;51,5639;39200000,0000;19,7692;39200000,0000;20,1760
241548089,9631;41,6422;241548089,9631;31,6422;241548089,9631;51,6422;39240000,0000;19,3560;39240000,0000;19,3560
243739084,9087;41,7204;243739084,9087;31,7204;243739084,9087;51,7204;39280000,0000;18,3758;39280000,0000;18,3758
245949953,5732;41,7987;245949953,5732;31,7987;245949953,5732;51,7987;39320000,0000;19,2028;39320000,0000;19,3431
248180876,2240;41,8769;248180876,2240;31,8769;248180876,2240;51,8769;39360000,0000;19,7433;39360000,0000;18,7773
250432034,7634;41,9552;250432034,7634;31,9552;250432034,7634;51,9552;39400000,0000;19,3299;39400000,0000;18,7707
252703612,7439;42,0334;252703612,7439;32,0334;252703612,7439;52,0334;39440000,0000;19,1830;39440000,0000;18,4834
254995795,3827;42,1117;254995795,3827;32,1117;254995795,3827;52,1117;39480000,0000;20,1301;39480000,0000;17,9337
257308769,5773;42,1899;257308769,5773;32,1899;257308769,5773;52,1899;39520000,0000;18,4700;39520000,0000;18,0612
259642723,9202;42,2681;259642723,9202;32,2681;259642723,9202;52,2681;39560000,0000;21,3349;39560000,0000;18,1867
261997848,7149;42,3464;261997848,7149;32,3464;261997848,7149;52,3464;39600000,0000;18,7371;39600000,0000;20,3804
264374335,9906;42,4246;264374335,9906;32,4246;264374335,9906;52,4246;39640000,0000;18,4565;39640000,0000;20,6509
266772379,5189;42,5029;266772379,5189;32,5029;266772379,5189;52,5029;39680000,0000;20,0962;39680000,0000;18,1662
269192174,8286;42,5811;269192174,8286;32,5811;269192174,8286;52,5811;39720000,0000;19,5463;39720000,0000;20,6303
271633919,2221;42,6594;271633919,2221;32,6594;271633919,2221;52,6594;39760000,0000;20,0823;39760000,0000;18,7095
274097811,7918;42,7376;274097811,7918;32,7376;274097811,7918;52,7376;39800000,0000;19,1215;39800000,0000;18,8429
276584053,4355;42,8159;276584053,4355;32,8159;276584053,4355;52,8159;39840000,0000;19,3911;39840000,0000;19,2548
279092846,8737;42,8941;279092846,8737;32,8941;279092846,8737;52,8941;39880000,0000;19,5182;39880000,0000;19,2478
281624396,6655;42,9724;281624396,6655;32,9724;281624396,6655;52,9724;39920000,0000;19,7908;39920000,0000;18,8288
284178909,2255;43,0506;284178909,2255;33,0506;284178909,2255;53,0506;39960000,0000;20,0470;39960000,0000;20,3175
286756592,8406;43,1289;286756592,8406;33,1289;286756592,8406;53,1289;40000000,0000;20,3103;40000000,0000;18,9457
289357657,6870;43,2071;289357657,6870;33,2071;289357657,6870;53,2071;40040000,0000;20,5704;40040000,0000;20,7067
291982315,8474;43,2854;291982315,8474;33,2854;291982315,8474;53,2854;40080000,0000;19,0652;40080000,0000;20,4238
294630781,3283;43,3636;294630781,3283;33,3636;294630781,3283;53,3636;40120000,0000;20,0086;40120000,0000;18,2149
297303270,0770;43,4419;297303270,0770;33,4419;297303270,0770;53,4419;40160000,0000;19,5915;40160000,0000;18,6255
300000000,0000;43,5201;300000000,0000;33,5201;300000000,0000;53,5201;40200000,0000;20,2583;40200000,0000;20,1241
;;;;;;40240000,0000;19,0236;40240000,0000;19,5707
;;;;;;40280000,0000;17,7706;40280000,0000;20,5080
;;;;;;40320000,0000;19,5499;40320000,0000;18,8625
;;;;;;40360000,0000;19,8100;40360000,0000;19,5395
;;;;;;40400000,0000;20,0721;40400000,0000;21,6930
;;;;;;40440000,0000;25,9636;40440000,0000;23,3625
;;;;;;40480000,0000;26,7444;40480000,0000;25,9532
;;;;;;40520000,0000;24,7795;40520000,0000;25,4263
;;;;;;40560000,0000;28,7024;40560000,0000;24,3787
;;;;;;40600000,0000;26,7132;40600000,0000;22,4260
;;;;;;40640000,0000;22,2895;40640000,0000;21,9011
;;;;;;40680000,0000;22,0249;40680000,0000;20,9470
;;;;;;40720000,0000;23,9466;40720000,0000;20,9366
;;;;;;40760000,0000;22,5105;40760000,0000;21,7357
;;;;;;40800000,0000;20,5091;40800000,0000;23,0065
;;;;;;40840000,0000;22,9961;40840000,0000;21,4444
;;;;;;40880000,0000;20,6225;40880000,0000;19,6748
;;;;;;40920000,0000;19,9369;40920000,0000;21,5578
;;;;;;40960000,0000;19,7902;40960000,0000;19,1130
;;;;;;41000000,0000;20,3208;41000000,0000;19,2368
;;;;;;41040000,0000;21,6629;41040000,0000;21,3924
;;;;;;41080000,0000;19,2160;41080000,0000;20,4363
;;;;;;41120000,0000;19,6124;41120000,0000;19,4782
;;;;;;41160000,0000;20,6860;41160000,0000;20,6860
;;;;;;41200000,0000;20,8118;41200000,0000;21,6213
;;;;;;41240000,0000;20,6652;41240000,0000;19,8537
;;;;;;41280000,0000;21,7347;41280000,0000;21,3300
;;;;;;41320000,0000;21,0511;41320000,0000;21,4538
;;;;;;41360000,0000;20,4977;41360000,0000;20,7702
;;;;;;41400000,0000;20,3531;41400000,0000;20,2168
;;;;;;41440000,0000;19,5292;41440000,0000;19,2587
;;;;;;41480000,0000;20,3323;41480000,0000;19,9255
;;;;;;41520000,0000;20,0494;41520000,0000;19,9151
;;;;;;41560000,0000;20,9887;41560000,0000;19,9047
;;;;;;41600000,0000;20,3011;41600000,0000;18,9466
;;;;;;41640000,0000;20,0182;41640000,0000;20,2907
;;;;;;41680000,0000;19,8735;41680000,0000;20,5508
;;;;;;41720000,0000;22,3870;41720000,0000;19,8631
;;;;;;41760000,0000;20,5300;41760000,0000;19,4460
;;;;;;41800000,0000;20,1128;41800000,0000;19,3014
;;;;;;41840000,0000;21,1844;41840000,0000;19,9662
;;;;;;41880000,0000;21,9671;41880000,0000;20,6350
;;;;;;41920000,0000;24,2854;41920000,0000;24,4155
;;;;;;41960000,0000;24,0147;41960000,0000;23,7543
;;;;;;42000000,0000;24,3947;42000000,0000;27,1464
;;;;;;42040000,0000;28,7081;42040000,0000;27,0038
;;;;;;42080000,0000;28,3072;42080000,0000;27,7866
;;;;;;42120000,0000;24,4917;42120000,0000;24,2334
;;;;;;42160000,0000;21,3717;42160000,0000;21,1012
;;;;;;42200000,0000;22,1361;42200000,0000;20,2793
;;;;;;42240000,0000;21,4851;42240000,0000;19,9984
;;;;;;42280000,0000;24,1918;42280000,0000;20,2585
;;;;;;42320000,0000;27,1954;42320000,0000;21,4643
;;;;;;42360000,0000;22,9934;42360000,0000;21,0492
;;;;;;42400000,0000;28,8728;42400000,0000;20,9045
;;;;;;42440000,0000;26,1026;42440000,0000;23,6295
;;;;;;42480000,0000;24,0096;42480000,0000;25,0448
;;;;;;42520000,0000;24,2595;42520000,0000;24,5178
;;;;;;42560000,0000;23,4682;42560000,0000;25,6728
;;;;;;42600000,0000;22,2863;42600000,0000;24,8855
;;;;;;42640000,0000;21,8956;42640000,0000;23,1850
;;;;;;42680000,0000;21,1002;42680000,0000;21,8852
;;;;;;42720000,0000;20,9556;42720000,0000;21,7487
;;;;;;42760000,0000;20,6767;42760000,0000;19,9995
;;;;;;42800000,0000;21,7279;42800000,0000;20,5301
;;;;;;42840000,0000;21,5914;42840000,0000;20,1129
;;;;;;42880000,0000;22,8582;42880000,0000;22,5959
;;;;;;42920000,0000;21,1741;42920000,0000;24,6741
;;;;;;42960000,0000;21,9385;42960000,0000;23,4943
;;;;;;43000000,0000;24,3930;43000000,0000;23,8744
;;;;;;43040000,0000;22,1719;43040000,0000;22,1719
;;;;;;43080000,0000;22,2876;43080000,0000;22,8062
;;;;;;43120000,0000;22,5335;43120000,0000;23,7131
;;;;;;43160000,0000;23,1800;43160000,0000;23,3122
;;;;;;43200000,0000;22,2564;43200000,0000;23,3018
;;;;;;43240000,0000;24,0723;43240000,0000;23,0290
;;;;;;43280000,0000;23,6715;43280000,0000;23,0186
;;;;;;43320000,0000;22,6137;43320000,0000;21,7188
;;;;;;43360000,0000;23,2602;43360000,0000;22,2148
;;;;;;43400000,0000;22,9874;43400000,0000;23,3799
;;;;;;43440000,0000;25,1836;43440000,0000;24,0203
;;;;;;43480000,0000;23,8798;43480000,0000;24,2682
;;;;;;43520000,0000;25,1628;43520000,0000;24,9045
;;;;;;43560000,0000;24,7640;43560000,0000;23,4685
;;;;;;43600000,0000;23,3279;43600000,0000;23,5883
;;;;;;43640000,0000;22,6606;43640000,0000;24,3568
;;;;;;43680000,0000;24,3464;43680000,0000;23,9579
;;;;;;43720000,0000;24,3360;43720000,0000;24,5943
;;;;;;43760000,0000;23,8070;43760000,0000;23,0240
;;;;;;43800000,0000;24,5735;43800000,0000;24,7016
;;;;;;43840000,0000;24,8214;43840000,0000;23,2655
;;;;;;43880000,0000;22,9928;43880000,0000;23,5155
;;;;;;43920000,0000;23,8955;43920000,0000;22,1953
;;;;;;43960000,0000;26,1060;43960000,0000;25,3088
;;;;;;44000000,0000;26,6264;44000000,0000;25,4306
;;;;;;44040000,0000;26,8824;44040000,0000;25,6866
;;;;;;44080000,0000;26,3392;44080000,0000;24,6288
;;;;;;44120000,0000;26,3288;44120000,0000;23,7134
;;;;;;44160000,0000;23,9613;44160000,0000;24,7382
;;;;;;44200000,0000;24,4695;44200000,0000;25,3786
;;;;;;44240000,0000;24,7174;44240000,0000;24,3309
;;;;;;44280000,0000;24,7070;44280000,0000;25,3578
;;;;;;44320000,0000;25,3474;44320000,0000;26,0124
;;;;;;44360000,0000;26,7992;44360000,0000;28,6194
;;;;;;44400000,0000;26,3902;44400000,0000;25,3266
;;;;;;44440000,0000;25,3162;44440000,0000;25,1840
;;;;;;44480000,0000;25,9708;44480000,0000;24,2685
;;;;;;44520000,0000;25,4275;44520000,0000;24,5144
;;;;;;44560000,0000;26,0822;44560000,0000;25,5514
;;;;;;44600000,0000;27,0012;44600000,0000;25,5410
;;;;;;44640000,0000;27,1210;44640000,0000;25,6628
;;;;;;44680000,0000;26,3174;44680000,0000;24,4728
;;;;;;44720000,0000;26,1728;44720000,0000;25,7742
;;;;;;44760000,0000;27,4802;44760000,0000;26,9596
;;;;;;44800000,0000;29,2717;44800000,0000;29,5260
;;;;;;44840000,0000;30,4043;44840000,0000;30,9107
;;;;;;44880000,0000;30,9003;44880000,0000;30,9003
;;;;;;44920000,0000;31,0221;44920000,0000;31,1584
;;;;;;44960000,0000;32,8441;44960000,0000;32,9743
;;;;;;45000000,0000;34,0214;45000000,0000;34,1516
;;;;;;45040000,0000;36,5003;45040000,0000;36,6284
;;;;;;45080000,0000;37,2607;45080000,0000;37,7691
;;;;;;45120000,0000;35,4362;45120000,0000;35,4362
;;;;;;45160000,0000;33,8476;45160000,0000;33,7154
;;;;;;45200000,0000;33,0441;45200000,0000;32,5275
;;;;;;45240000,0000;32,7713;45240000,0000;33,4302
;;;;;;45280000,0000;32,8911;45280000,0000;32,5067
;;;;;;45320000,0000;32,1139;45320000,0000;31,4591
;;;;;;45360000,0000;30,0169;45360000,0000;29,7627
;;;;;;45400000,0000;27,9626;45400000,0000;29,1157
;;;;;;45440000,0000;27,9522;45440000,0000;29,6138
;;;;;;45480000,0000;29,0949;45480000,0000;28,9668
;;;;;;45520000,0000;29,2106;45520000,0000;28,7042
;;;;;;45560000,0000;29,3284;45560000,0000;29,0741
;;;;;;45600000,0000;30,0806;45600000,0000;28,9356
;;;;;;45640000,0000;30,5746;45640000,0000;30,1963
;;;;;;45680000,0000;31,3655;45680000,0000;30,8245
;;;;;;45720000,0000;30,6819;45720000,0000;30,9504
;;;;;;45760000,0000;33,8238;45760000,0000;33,2950
;;;;;;45800000,0000;31,7349;45800000,0000;31,8631
;;;;;;45840000,0000;30,7829;45840000,0000;29,5098
;;;;;;45880000,0000;31,5840;45880000,0000;30,6403
;;;;;;45920000,0000;30,3757;45920000,0000;31,0326
;;;;;;45960000,0000;31,4269;45960000,0000;29,4786
;;;;;;46000000,0000;29,9766;46000000,0000;30,3549
;;;;;;46040000,0000;31,0014;46040000,0000;30,4706
;;;;;;46080000,0000;29,4474;46080000,0000;30,5883
;;;;;;46120000,0000;29,4370;46120000,0000;28,6743
;;;;;;46160000,0000;28,5378;46160000,0000;29,5547
;;;;;;46200000,0000;29,4162;46200000,0000;28,3973
;;;;;;46240000,0000;30,8152;46240000,0000;30,1664
;;;;;;46280000,0000;32,2467;46280000,0000;31,8643
;;;;;;46320000,0000;32,7529;46320000,0000;33,0173
;;;;;;46360000,0000;31,0524;46360000,0000;30,1352
;;;;;;46400000,0000;28,9818;46400000,0000;29,8726
;;;;;;46440000,0000;28,8453;46440000,0000;27,3038
;;;;;;46480000,0000;28,5807;46480000,0000;29,9779
;;;;;;46520000,0000;30,6061;46520000,0000;28,0578
;;;;;;46560000,0000;29,0684;46560000,0000;29,9571
;;;;;;46600000,0000;30,3250;46600000,0000;29,4403
;;;;;;46640000,0000;29,4299;46640000,0000;29,3018
;;;;;;46680000,0000;31,5165;46680000,0000;31,3864
;;;;;;46720000,0000;29,6633;46720000,0000;29,9155
;;;;;;46760000,0000;28,6340;46760000,0000;28,7621
;;;;;;46800000,0000;32,3657;46800000,0000;28,7517
;;;;;;46840000,0000;29,5040;46840000,0000;29,3779
;;;;;;46880000,0000;26,9290;46880000,0000;27,7080
;;;;;;46920000,0000;27,8257;46920000,0000;27,9538
;;;;;;46960000,0000;28,1997;46960000,0000;28,4559
;;;;;;47000000,0000;28,1893;47000000,0000;28,6997
;;;;;;47040000,0000;28,4351;47040000,0000;27,6664
;;;;;;47080000,0000;28,8050;47080000,0000;27,6560
;;;;;;47120000,0000;29,6854;47120000,0000;29,5593
;;;;;;47160000,0000;30,5760;47160000,0000;31,6355
;;;;;;47200000,0000;28,9020;47200000,0000;28,9020
;;;;;;47240000,0000;27,8706;47240000,0000;28,1269
;;;;;;47280000,0000;29,6438;47280000,0000;27,9883
;;;;;;47320000,0000;29,3792;47320000,0000;29,5073
;;;;;;47360000,0000;29,1146;47360000,0000;28,7322
;;;;;;47400000,0000;28,5957;47400000,0000;28,5957
;;;;;;47440000,0000;27,8186;47440000,0000;27,1739
;;;;;;47480000,0000;27,2937;47480000,0000;27,5520
;;;;;;47520000,0000;28,3207;47520000,0000;28,8292
;;;;;;47560000,0000;29,1907;47560000,0000;27,7874
;;;;;;47600000,0000;28,6698;47600000,0000;29,3064
;;;;;;47640000,0000;28,9157;47640000,0000;27,5104
;;;;;;47680000,0000;27,5000;47680000,0000;26,7210
;;;;;;47720000,0000;27,6177;47720000,0000;27,8739
;;;;;;47760000,0000;27,9917;47760000,0000;28,5021
;;;;;;47800000,0000;29,0002;47800000,0000;27,2105
;;;;;;47840000,0000;27,5865;47840000,0000;26,6794
;;;;;;47880000,0000;28,9794;47880000,0000;27,5761
;;;;;;47920000,0000;29,8557;47920000,0000;30,6468
;;;;;;47960000,0000;35,6110;47960000,0000;36,1275
;;;;;;48000000,0000;40,9941;48000000,0000;41,2259
;;;;;;48040000,0000;42,5822;48040000,0000;42,0697
;;;;;;48080000,0000;39,4561;48080000,0000;39,5781
;;;;;;48120000,0000;35,1933;48120000,0000;34,4002
;;;;;;48160000,0000;29,5411;48160000,0000;28,6524
;;;;;;48200000,0000;26,0652;48200000,0000;26,5858
;;;;;;48240000,0000;26,3151;48240000,0000;25,6562
;;;;;;48280000,0000;25,5136;48280000,0000;25,7800
;;;;;;48320000,0000;24,7060;48320000,0000;25,5032
;;;;;;48360000,0000;24,8278;48360000,0000;25,2264
;;;;;;48400000,0000;25,2160;48400000,0000;25,7488
;;;;;;48440000,0000;25,3398;48440000,0000;26,1330
;;;;;;48480000,0000;25,4616;48480000,0000;26,7734
;;;;;;48520000,0000;27,2816;48520000,0000;27,0233
;;;;;;48560000,0000;27,9138;48560000,0000;28,4202
;;;;;;48600000,0000;25,9612;48600000,0000;26,7422
;;;;;;48640000,0000;26,6016;48640000,0000;25,1536
;;;;;;48680000,0000;24,7550;48680000,0000;25,1536
;;;;;;48720000,0000;24,6020;48720000,0000;24,8684
;;;;;;48760000,0000;26,4402;48760000,0000;24,0608
;;;;;;48800000,0000;26,6902;48800000,0000;23,9182
;;;;;;48840000,0000;24,0400;48840000,0000;24,5708
;;;;;;48880000,0000;24,8268;48880000,0000;24,6926
;;;;;;48920000,0000;24,5500;48920000,0000;23,6287
;;;;;;48960000,0000;24,1410;48960000,0000;24,8060
;;;;;;49000000,0000;27,0266;49000000,0000;25,1942
;;;;;;49040000,0000;23,2111;49040000,0000;25,4482
;;;;;;49080000,0000;26,3570;49080000,0000;23,9776
;;;;;;49120000,0000;25,4274;49120000,0000;25,5616
;;;;;;49160000,0000;26,6070;49160000,0000;26,0863
;;;;;;49200000,0000;25,8052;49200000,0000;26,5862
;;;;;;49240000,0000;25,1318;49240000,0000;24,9976
;;;;;;49280000,0000;24,4564;49280000,0000;24,3242
;;;;;;49320000,0000;25,1110;49320000,0000;25,1110
;;;;;;49360000,0000;24,0370;49360000,0000;24,9664
;;;;;;49400000,0000;24,6916;49400000,0000;26,0135
;;;;;;49440000,0000;25,7428;49440000,0000;24,1483
;;;;;;49480000,0000;25,4680;49480000,0000;24,1379
;;;;;;49520000,0000;23,0863;49520000,0000;23,4727
;;;;;;49560000,0000;24,3836;49560000,0000;23,5924
;;;;;;49600000,0000;24,3836;49600000,0000;23,3342
;;;;;;49640000,0000;23,6998;49640000,0000;23,1832
;;;;;;49680000,0000;22,6562;49680000,0000;23,3029
;;;;;;49720000,0000;23,2925;49720000,0000;22,3875
;;;;;;49760000,0000;22,3771;49760000,0000;23,2822
;;;;;;49800000,0000;24,1890;49800000,0000;23,3999
;;;;;;49840000,0000;22,4845;49840000,0000;24,0443
;;;;;;49880000,0000;24,1682;49880000,0000;23,7696
;;;;;;49920000,0000;22,7240;49920000,0000;22,3355
;;;;;;49960000,0000;23,3687;49960000,0000;23,1104
;;;;;;50000000,0000;22,9615;50000000,0000;24,5356
;;;;;;50000000,0000;24,9342;50000000,0000;23,6062
;;;;;;50040000,0000;25,1898;50040000,0000;24,7912
;;;;;;50080000,0000;23,4605;50080000,0000;23,7209
;;;;;;50120000,0000;24,1108;50120000,0000;23,4519
;;;;;;50160000,0000;25,2980;50160000,0000;23,0548
;;;;;;50200000,0000;22,7900;50200000,0000;22,3995
;;;;;;50240000,0000;24,2173;50240000,0000;23,4261
;;;;;;50280000,0000;24,8738;50280000,0000;25,0060
;;;;;;50320000,0000;25,5284;50320000,0000;24,8653
;;;;;;50360000,0000;27,0758;50360000,0000;26,8195
;;;;;;50400000,0000;24,9808;50400000,0000;26,1624
;;;;;;50440000,0000;24,0430;50440000,0000;24,7060
;;;;;;50480000,0000;24,0348;50480000,0000;23,7683
;;;;;;50520000,0000;25,0881;50520000,0000;23,3676
;;;;;;50560000,0000;24,4169;50560000,0000;23,4875
;;;;;;50600000,0000;24,5409;50600000,0000;24,1423
;;;;;;50640000,0000;25,1978;50640000,0000;23,7356
;;;;;;50680000,0000;24,2583;50680000,0000;24,5247
;;;;;;50720000,0000;24,5166;50720000,0000;23,4550
;;;;;;50760000,0000;23,0606;50760000,0000;22,4139
;;;;;;50800000,0000;22,9224;50800000,0000;22,7943
;;;;;;50840000,0000;23,4310;50840000,0000;25,1577
;;;;;;50880000,0000;23,0367;50880000,0000;24,8833
;;;;;;50920000,0000;23,6796;50920000,0000;24,2104
;;;;;;50960000,0000;24,4690;50960000,0000;25,9190
;;;;;;51000000,0000;25,5207;51000000,0000;27,4589
;;;;;;51040000,0000;28,0876;51040000,0000;27,7053
;;;;;;51080000,0000;28,2059;51080000,0000;28,4602
;;;;;;51120000,0000;27,3094;51120000,0000;27,9440
;;;;;;51160000,0000;25,4896;51160000,0000;26,9153
;;;;;;51200000,0000;26,6514;51200000,0000;24,6888
;;;;;;51240000,0000;24,5469;51240000,0000;25,8648
;;;;;;51280000,0000;23,2173;51280000,0000;23,7420
;;;;;;51320000,0000;23,3378;51320000,0000;23,7344
;;;;;;51360000,0000;22,5574;51360000,0000;22,1669
;;;;;;51400000,0000;22,0313;51400000,0000;22,4197
;;;;;;51440000,0000;23,1870;51440000,0000;23,9781
;;;;;;51480000,0000;23,0493;51480000,0000;22,4046
;;;;;;51520000,0000;21,4881;51520000,0000;22,1368
;;;;;;51560000,0000;22,2595;51560000,0000;22,0012
;;;;;;51600000,0000;21,3430;51600000,0000;23,5496
;;;;;;51640000,0000;21,5959;51640000,0000;22,2446
;;;;;;51680000,0000;22,1071;51680000,0000;23,1423
;;;;;;51720000,0000;22,8766;51720000,0000;23,1349
;;;;;;51760000,0000;21,8340;51760000,0000;22,3526
;;;;;;51800000,0000;22,0850;51800000,0000;23,5127
;;;;;;51840000,0000;22,5963;51840000,0000;22,8546
;;;;;;51880000,0000;23,3659;51880000,0000;21,9422
;;;;;;51920000,0000;22,9681;51920000,0000;21,9350
;;;;;;51960000,0000;21,2769;51960000,0000;22,4463
;;;;;;52000000,0000;21,7903;52000000,0000;22,5672
;;;;;;52040000,0000;22,5600;52040000,0000;22,8183
;;;;;;52080000,0000;20,9929;52080000,0000;21,9060
;;;;;;52120000,0000;21,8988;52120000,0000;21,2480
;;;;;;52160000,0000;21,3710;52160000,0000;21,7615
;;;;;;52200000,0000;19,9321;52200000,0000;22,1428
;;;;;;52240000,0000;20,9642;52240000,0000;22,0055
;;;;;;52280000,0000;21,9984;52280000,0000;21,8703
;;;;;;52320000,0000;21,6028;52320000,0000;22,1215
;;;;;;52360000,0000;20,6806;52360000,0000;22,5028
;;;;;;52400000,0000;21,1982;52400000,0000;20,6735
;;;;;;52440000,0000;21,8420;52440000,0000;21,0610
;;;;;;52480000,0000;20,9218;52480000,0000;21,9630
;;;;;;52520000,0000;20,9147;52520000,0000;22,0862
;;;;;;52560000,0000;20,2508;52560000,0000;21,3002
;;;;;;52600000,0000;20,5062;52600000,0000;21,5536
;;;;;;52640000,0000;20,8938;52640000,0000;20,1067
;;;;;;52680000,0000;20,3621;52680000,0000;20,0997
;;;;;;52720000,0000;20,6175;52720000,0000;20,3551
;;;;;;52760000,0000;20,3482;52760000,0000;20,3482
;;;;;;52800000,0000;20,6036;52800000,0000;20,7358
;;;;;;52840000,0000;19,8198;52840000,0000;19,5656
;;;;;;52880000,0000;19,0523;52880000,0000;20,1953
;;;;;;52920000,0000;19,6779;52920000,0000;21,1077
;;;;;;52960000,0000;19,4189;52960000,0000;19,6711
;;;;;;53000000,0000;19,0317;53000000,0000;20,0445
;;;;;;53040000,0000;17,8107;53040000,0000;19,6574
;;;;;;53080000,0000;19,1462;53080000,0000;20,8179
;;;;;;53120000,0000;19,6437;53120000,0000;21,0734
;;;;;;53160000,0000;19,6369;53160000,0000;19,0044
;;;;;;53200000,0000;19,6301;53200000,0000;20,0104
